0.0,-337.91792764774425,-145642.62681617777,0.0,337.91792764774425,0.0
52459.39675174014,0.0,0.0,-52459.39675174014,0.0,0.0
0.0,145642.62681617777,62771972.15777262,0.0,-145642.62681617777,0
0.0,337.91792764774425,145642.62681617777,0.0,-337.91792764774425,0.0
-52459.39675174014,0.0,0.0,52459.39675174014,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0
0.0,-8.211722220357379,-12219.04266389178,0.0,8.211722220357379,0.0
15194.89247311828,0.0,0.0,-15194.89247311828,0.0,0.0
0.0,12219.04266389178,18181935.48387097,0.0,-12219.04266389178,0
0.0,8.211722220357379,12219.04266389178,0.0,-8.211722220357379,0.0
-15194.89247311828,0.0,0.0,15194.89247311828,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0
10842.101265362939,0.0,0.0,-10842.101265362939,0.0,0.0
7160.864403225247,0.0,0.0,-7160.864403225247,0.0,0.0
0.0,0,0,0.0,0,0
-10842.101265362939,0.0,0.0,10842.101265362939,0.0,0.0
-7160.864403225247,0.0,0.0,7160.864403225247,0.0,0.0
0.0,0,0,0.0,0,0
-10842.101265362939,0.0,0.0,10842.101265362939,0.0,0.0
7160.864403225247,0.0,0.0,-7160.864403225247,0.0,0.0
0.0,0,0,0.0,0,0
10842.101265362939,0.0,0.0,-10842.101265362939,0.0,0.0
-7160.864403225247,0.0,0.0,7160.864403225247,0.0,0.0
0.0,0,0,0.0,0,0
44240.53774605329,-325.90888523436115,-110681.09979591097,-44240.53774605329,325.90888523436115,-110681.09979591097
16156.810806944226,892.4028702983795,303066.70244545577,-16156.810806944226,-892.4028702983795,303066.70244545577
0.0,322644.9007549861,146096834.94176537,0.0,-322644.9007549861,73048417.47088268
-44240.53774605329,325.90888523436115,110681.09979591097,44240.53774605329,-325.90888523436115,110681.09979591097
-16156.810806944226,-892.4028702983795,-303066.70244545577,16156.810806944226,892.4028702983795,-303066.70244545577
0.0,322644.9007549861,73048417.47088268,0.0,-322644.9007549861,146096834.94176537
19458.63746958637,-27.58458066886022,-21309.369766875072,-19458.63746958637,27.58458066886022,-21309.369766875072
7075.868170758681,75.8575968393656,58600.76685890645,-7075.868170758681,-75.8575968393656,58600.76685890645
0.0,62354.94460195854,64226440.47736147,0.0,-62354.94460195854,32113220.238680735
-19458.63746958637,27.58458066886022,21309.369766875072,19458.63746958637,-27.58458066886022,21309.369766875072
-7075.868170758681,-75.8575968393656,-58600.76685890645,7075.868170758681,75.8575968393656,-58600.76685890645
0.0,62354.94460195854,32113220.238680735,0.0,-62354.94460195854,64226440.47736147
19450.025019418837,-27.612365327512318,-21335.555811359256,-19450.025019418837,27.612365327512318,-21335.555811359256
7086.131704733171,75.79046210878617,58561.865856509714,-7086.131704733171,-75.79046210878617,58561.865856509714
0.0,62327.34612010577,64212225.4985741,0.0,-62327.34612010577,32106112.74928705
-19450.025019418837,27.612365327512318,21335.555811359256,19450.025019418837,-27.612365327512318,21335.555811359256
-7086.131704733171,-75.79046210878617,-58561.865856509714,7086.131704733171,75.79046210878617,-58561.865856509714
0.0,62327.34612010577,32106112.74928705,0.0,-62327.34612010577,64212225.4985741
44232.0267448528,-323.37079206915007,-109915.74911100446,-44232.0267448528,323.37079206915007,-109915.74911100446
16059.20219844421,890.6635178111503,302742.08483591315,-16059.20219844421,-890.6635178111503,302742.08483591315
0.0,322078.00582068396,145968430.6692677,0.0,-322078.00582068396,72984215.33463386
-44232.0267448528,323.37079206915007,109915.74911100446,44232.0267448528,-323.37079206915007,109915.74911100446
-16059.20219844421,-890.6635178111503,-302742.08483591315,16059.20219844421,890.6635178111503,-302742.08483591315
0.0,322078.00582068396,72984215.33463386,0.0,-322078.00582068396,145968430.6692677
